Date,P1,P2,P3,Data
10/3/2014,-0.978147601,-2.791252704,0.5048098,5.230599695
10/4/2014,-1,-2.771638598,0.507005,-2.771638598
10/5/2014,-0.978147601,-2.751180223,2.5092018,6.270672176
10/6/2014,-1.913545458,-2.729883813,2.5114002,3.35657073
10/7/2014,0.190983006,-2.707755853,0.5136002,5.483227153
10/8/2014,0.330869394,-2.684803085,1.5158018,7.646066309
10/9/2014,-0.5,-2.6610325,0.518005,5.8389675
10/10/2014,-0.309016994,-2.636451338,0.5202098,5.054531668
10/11/2014,0.895471537,-2.611067088,0.5224162,0.284404449
10/12/2014,0.104528463,-2.584887481,2.5246242,2.519640982
10/13/2014,1.309016994,-2.557920493,1.5268338,6.751096501
10/14/2014,0.5,-2.530174337,2.529045,6.969825663
10/15/2014,0.669130606,-2.501657466,2.5312578,2.16747314
10/16/2014,1.809016994,-2.472378566,1.5334722,5.336638429
10/17/2014,-0.086454542,-2.442346555,1.5356882,6.471198903
10/18/2014,0.978147601,-2.411570582,2.5379058,-0.433422981
10/19/2014,2,-2.380060021,2.540125,5.619939979
10/20/2014,0.978147601,-2.347824471,1.5423458,4.63032313
10/21/2014,-0.086454542,-2.31487375,0.5445682,7.598671707
10/22/2014,1.809016994,-2.281217897,0.5467922,5.527799098
10/23/2014,1.669130606,-2.246867162,2.5490178,8.422263444
10/24/2014,-0.5,-2.21183201,0.551245,6.28816799
10/25/2014,-0.690983006,-2.176123113,1.5534738,-1.867106119
10/26/2014,-0.895471537,-2.139751347,0.5557042,-3.035222884
10/27/2014,0.895471537,-2.102727793,0.5579362,5.792743744
10/28/2014,-0.309016994,-2.065063727,0.5601698,4.625919279
10/29/2014,-1.5,-2.026770623,1.562405,6.473229377
10/30/2014,-1.669130606,-1.987860145,1.5646418,-3.656990751
10/31/2014,-0.809016994,-1.948344145,0.5668802,-2.757361139
11/1/2014,-1.913545458,-1.908234661,1.5691202,3.178219882
11/2/2014,-0.978147601,-1.86754391,2.5713618,3.154308489
11/3/2014,0,-1.826284287,1.573605,7.173715713
11/4/2014,0.021852399,-1.78446836,2.5758498,8.237384039
11/5/2014,-1.913545458,-1.742108867,1.5780962,1.344345675
11/6/2014,-1.809016994,-1.699218711,1.5803442,4.491764295
11/7/2014,-1.669130606,-1.655810956,1.5825938,5.675058438
11/8/2014,-1.5,-1.611898825,0.584845,6.888101175
11/9/2014,-0.309016994,-1.567495694,2.5870978,-1.876512689
11/10/2014,0.895471537,-1.522615089,2.5893522,0.372856448
11/11/2014,0.104528463,-1.47727068,0.5916082,6.627257783
11/12/2014,0.309016994,-1.431476281,0.5938658,7.877540714
11/13/2014,-0.5,-1.38524584,0.596125,2.11475416
11/14/2014,1.669130606,-1.338593439,1.5983858,5.330537167
11/15/2014,1.809016994,-1.29153329,1.6006482,9.517483704
11/16/2014,0.913545458,-1.244079728,1.6029122,7.66946573
11/17/2014,0.978147601,-1.196247207,0.6051778,0.781900394
11/18/2014,1,-1.148050297,0.607445,5.851949703
11/19/2014,0.978147601,-1.09950368,0.6097138,0.878643921
11/20/2014,-0.086454542,-1.050622144,2.6119842,6.862923314
11/21/2014,1.809016994,-1.001420578,2.6142562,5.807596417
11/22/2014,-0.330869394,-0.951913969,1.6165298,4.717216637
11/23/2014,-0.5,-0.902117399,0.618805,4.597882601
11/24/2014,-0.690983006,-0.852046034,0.6210818,4.45697096
11/25/2014,0.104528463,-0.801715128,1.6233602,6.302813335
11/26/2014,0.895471537,-0.751140012,2.6256402,10.14433152
11/27/2014,-1.309016994,-0.700336092,0.6279218,5.990646914
11/28/2014,0.5,-0.649318842,0.630205,-0.149318842
11/29/2014,-1.669130606,-0.598103803,2.6324898,5.73276559
11/30/2014,0.190983006,-0.546706576,0.6347762,5.644276429
12/1/2014,-1.913545458,-0.495142818,1.6370642,3.591311725
12/2/2014,-1.978147601,-0.443428233,1.6393538,3.578424166
12/3/2014,0,-0.391578577,1.641645,2.608421423
12/4/2014,0.021852399,-0.339609641,0.6439378,5.682242758
12/5/2014,-1.913545458,-0.287537258,2.6462322,0.798917285
12/6/2014,-1.809016994,-0.235377287,1.6485282,-1.044394282
12/7/2014,-0.669130606,-0.183145619,2.6508258,5.147723775
12/8/2014,0.5,-0.130858162,1.653125,6.369141838
12/9/2014,-1.309016994,-0.078530845,0.6554258,8.612452161
12/10/2014,-0.104528463,-0.026179606,1.6577282,3.86929193
12/11/2014,1.104528463,0.026179606,1.6600322,10.13070807
12/12/2014,1.309016994,0.078530845,0.6623378,8.387547839
12/13/2014,-0.5,0.130858162,2.664645,7.630858162
12/14/2014,-0.330869394,0.183145619,2.6669538,6.852276225
12/15/2014,0.809016994,0.235377287,0.6692642,10.04439428
12/16/2014,1.913545458,0.287537258,0.6715762,4.201082715
12/17/2014,1.978147601,0.339609641,1.6738898,11.31775724
12/18/2014,1,0.391578577,1.676205,8.391578577
12/19/2014,0.978147601,0.443428233,0.6785218,3.421575834
12/20/2014,0.913545458,0.495142818,1.6808402,3.408688275
12/21/2014,-0.190983006,0.546706576,1.6831602,6.355723571
12/22/2014,-0.330869394,0.598103803,1.6854818,5.26723441
12/23/2014,-0.5,0.649318842,2.687805,9.149318842
12/24/2014,1.309016994,0.700336092,1.6901298,5.009353086
12/25/2014,-0.895471537,0.751140012,0.6924562,2.855668475
12/26/2014,-0.104528463,0.801715128,0.6947842,5.697186665
12/27/2014,-0.309016994,0.852046034,2.6971138,10.54302904
12/28/2014,0.5,0.902117399,2.699445,8.402117399
12/29/2014,-0.669130606,0.951913969,1.7017778,1.282783363
12/30/2014,0.190983006,1.001420578,0.7041122,7.192403583
12/31/2014,-0.913545458,1.050622144,1.7064482,10.13707669
1/1/2015,-1.978147601,1.09950368,0.7087858,6.121356079
1/2/2015,-1,1.148050297,0.711125,4.148050297
1/3/2015,-0.978147601,1.196247207,0.7134658,9.218099606
1/4/2015,0.086454542,1.244079728,1.7158082,5.33053427
1/5/2015,-0.809016994,1.29153329,2.7181522,8.482516296
1/6/2015,-0.669130606,1.338593439,0.7204978,7.669462833
1/7/2015,-1.5,1.38524584,2.722845,6.88524584
1/8/2015,-0.309016994,1.431476281,0.7251938,11.12245929
1/9/2015,0.895471537,1.47727068,1.7275442,8.372742217
1/10/2015,0.104528463,1.522615089,2.7298962,9.627143552
1/11/2015,0.309016994,1.567495694,2.7322498,3.876512689
1/12/2015,1.5,1.611898825,2.734605,6.111898825
1/13/2015,-0.330869394,1.655810956,0.7369618,1.324941562
1/14/2015,-0.190983006,1.699218711,2.7393202,1.508235705
1/15/2015,-0.086454542,1.742108867,0.7416802,5.655654325
1/16/2015,1.978147601,1.78446836,2.7440418,9.762615961
1/17/2015,0,1.826284287,0.746405,10.82628429
1/18/2015,-0.021852399,1.86754391,1.7487698,8.845691511
1/19/2015,0.913545458,1.908234661,1.7511362,8.821780118
1/20/2015,-0.190983006,1.948344145,1.7535042,11.75736114
1/21/2015,1.669130606,1.987860145,2.7558738,13.65699075
1/22/2015,0.5,2.026770623,1.758245,4.526770623
1/23/2015,0.309016994,2.065063727,2.7606178,9.374080721
1/24/2015,1.104528463,2.102727793,1.7629922,3.207256256
1/25/2015,-0.104528463,2.139751347,1.7653682,3.035222884
1/26/2015,-1.309016994,2.176123113,1.7677458,1.867106119
1/27/2015,-1.5,2.21183201,0.770125,10.71183201
1/28/2015,-1.669130606,2.246867162,1.7725058,1.577736556
1/29/2015,-0.809016994,2.281217897,2.7748882,8.472200902
1/30/2015,-1.913545458,2.31487375,2.7772722,5.401328293
1/31/2015,-1.978147601,2.347824471,0.7796578,7.36967687
2/1/2015,-1,2.380060021,1.782045,8.380060021
2/2/2015,-1.978147601,2.411570582,0.7844338,2.433422981
2/3/2015,-1.913545458,2.442346555,2.7868242,7.528801097
2/4/2015,-1.809016994,2.472378566,1.7892162,0.663361571
2/5/2015,-0.669130606,2.501657466,1.7916098,1.83252686
2/6/2015,-0.5,2.530174337,2.794005,11.03017434
2/7/2015,-1.309016994,2.557920493,1.7964018,9.248903499
2/8/2015,0.895471537,2.584887481,2.7988002,8.480359018
2/9/2015,1.104528463,2.611067088,1.8012002,7.715595551
2/10/2015,1.309016994,2.636451338,2.8036018,9.945468332
2/11/2015,0.5,2.6610325,2.806005,4.1610325
2/12/2015,1.669130606,2.684803085,1.8084098,10.35393369
2/13/2015,-0.190983006,2.707755853,0.8108162,11.51677285
2/14/2015,0.913545458,2.729883813,1.8132242,4.64342927
2/15/2015,0.978147601,2.751180223,1.8156338,6.729327824
2/16/2015,2,2.771638598,1.818045,12.7716386
2/17/2015,1.978147601,2.791252704,0.8204578,7.769400305
2/18/2015,1.913545458,2.810016568,2.8228722,14.72356203
2/19/2015,0.809016994,2.827924473,0.8252882,9.636941468
2/20/2015,1.669130606,2.844970966,2.8277058,7.514101572
2/21/2015,1.5,2.861150852,0.830125,7.361150852
2/22/2015,-0.690983006,2.876459205,2.8325458,11.1854762
2/23/2015,-0.895471537,2.89089136,0.8349682,1.995419823
2/24/2015,0.895471537,2.904442921,2.8373922,8.799914458
2/25/2015,-1.309016994,2.917109761,2.8398178,2.608092767
2/26/2015,-0.5,2.928888021,1.842245,5.428888021
2/27/2015,-0.669130606,2.939774114,1.8446738,11.27064351
2/28/2015,-1.809016994,2.949764723,0.8471042,9.140747728
3/1/2015,-0.913545458,2.958856805,1.8495362,7.045311347
3/2/2015,0.021852399,2.96704759,0.8519698,2.988899989
3/3/2015,-2,2.974334584,2.854405,4.974334584
3/4/2015,0.021852399,2.980715567,1.8568418,12.00256797
3/5/2015,-1.913545458,2.986188595,2.8592802,3.072643137
3/6/2015,-1.809016994,2.990752001,0.8617202,6.181735007
3/7/2015,0.330869394,2.994404395,2.8641618,8.325273789
3/8/2015,-0.5,2.997144665,1.866605,7.497144665
3/9/2015,-1.309016994,2.998971975,1.8690498,2.689954981
3/10/2015,-1.104528463,2.999885769,0.8714962,8.895357306
3/11/2015,-0.895471537,2.999885769,1.8739442,8.104414232
3/12/2015,-0.690983006,2.998971975,1.8763938,6.307988969
3/13/2015,1.5,2.997144665,2.878845,13.49714466
3/14/2015,0.669130606,2.994404395,2.8812978,11.663535
3/15/2015,0.809016994,2.990752001,2.8837522,11.799769
3/16/2015,0.913545458,2.986188595,2.8862082,6.899734053
3/17/2015,1.978147601,2.980715567,2.8886658,12.95886317
3/18/2015,2,2.974334584,0.891125,14.97433458
3/19/2015,0.978147601,2.96704759,0.8935858,5.945195191
3/20/2015,-0.086454542,2.958856805,0.8960482,7.872402262
3/21/2015,-0.190983006,2.949764723,1.8985122,10.75878172
3/22/2015,-0.330869394,2.939774114,1.9009778,6.60890472
3/23/2015,0.5,2.928888021,2.903445,11.42888802
3/24/2015,-0.690983006,2.917109761,0.9059138,3.226126756
3/25/2015,0.104528463,2.904442921,1.9083842,7.008971384
3/26/2015,-0.104528463,2.89089136,0.9108562,9.786362896
3/27/2015,0.690983006,2.876459205,2.9133298,3.56744221
3/28/2015,-0.5,2.861150852,2.915805,4.361150852
3/29/2015,-0.669130606,2.844970966,1.9182818,10.17584036
3/30/2015,-0.809016994,2.827924473,2.9207602,8.018907479
3/31/2015,-0.913545458,2.810016568,0.9232402,1.89647111
4/1/2015,-0.978147601,2.791252704,2.9257218,9.813105103
4/2/2015,0,2.771638598,2.928205,2.771638598
4/3/2015,-0.978147601,2.751180223,1.9306898,3.773032622
4/4/2015,-0.913545458,2.729883813,0.9331762,10.81633835
4/5/2015,-1.809016994,2.707755853,2.9356642,5.898738859
4/6/2015,-0.669130606,2.684803085,1.9381538,12.01567248
4/7/2015,0.5,2.6610325,0.940645,4.1610325
4/8/2015,0.690983006,2.636451338,2.9431378,5.327434344
4/9/2015,-0.104528463,2.611067088,2.9456322,5.506538625
4/10/2015,0.104528463,2.584887481,2.9481282,2.689415945
4/11/2015,0.309016994,2.557920493,1.9506258,11.86693749
4/12/2015,0.5,2.530174337,1.953125,4.030174337
4/13/2015,1.669130606,2.501657466,2.9556258,12.17078807
4/14/2015,1.809016994,2.472378566,0.9581282,13.28139556
4/15/2015,1.913545458,2.442346555,0.9606322,13.35589201
4/16/2015,0.978147601,2.411570582,2.9631378,3.389718183
4/17/2015,0,2.380060021,0.965645,12.38006002
4/18/2015,1.978147601,2.347824471,0.9681538,11.32597207
4/19/2015,-0.086454542,2.31487375,2.9706642,11.22841921
4/20/2015,-0.190983006,2.281217897,2.9731762,5.090234891
4/21/2015,1.669130606,2.246867162,1.9756898,4.915997769
4/22/2015,-0.5,2.21183201,2.978205,11.71183201
4/23/2015,1.309016994,2.176123113,1.9807218,7.485140107
4/24/2015,-0.895471537,2.139751347,1.9832402,6.244279811
4/25/2015,0.895471537,2.102727793,2.9857602,12.99819933
4/26/2015,-1.309016994,2.065063727,2.9882818,10.75604673
4/27/2015,-0.5,2.026770623,2.990805,4.526770623
4/28/2015,-0.669130606,1.987860145,1.9933298,10.31872954
4/29/2015,-0.809016994,1.948344145,0.9958562,9.139327151
4/30/2015,-1.913545458,1.908234661,0.9983842,2.994689203
5/1/2015,0.021852399,1.86754391,1.0009138,9.889396309
5/2/2015,0,1.826284287,2.003445,5.826284287
5/3/2015,0.021852399,1.78446836,3.0059778,2.80632076
5/4/2015,0.086454542,1.742108867,3.0085122,7.828563409
5/5/2015,-1.809016994,1.699218711,1.0110482,-0.109798284
5/6/2015,-1.669130606,1.655810956,2.0135858,8.98668035
5/7/2015,-1.5,1.611898825,3.016125,0.111898825
5/8/2015,-1.309016994,1.567495694,1.0186658,8.2584787
5/9/2015,-0.104528463,1.522615089,1.0212082,4.418086626
5/10/2015,0.104528463,1.47727068,3.0237522,3.581799144
5/11/2015,-0.690983006,1.431476281,2.0262978,8.740493275
5/12/2015,-0.5,1.38524584,3.028845,4.88524584
5/13/2015,-0.330869394,1.338593439,1.0313938,7.007724046
5/14/2015,-0.190983006,1.29153329,2.0339442,5.100550285
5/15/2015,1.913545458,1.244079728,2.0364962,12.15762519
5/16/2015,0.978147601,1.196247207,1.0390498,7.174394808
5/17/2015,1,1.148050297,1.041605,2.148050297
5/18/2015,0.978147601,1.09950368,2.0441618,5.077651281
5/19/2015,-0.086454542,1.050622144,3.0467202,3.964167601
5/20/2015,0.809016994,1.001420578,1.0492802,2.810437572
5/21/2015,-0.330869394,0.951913969,2.0518418,2.621044576
5/22/2015,0.5,0.902117399,3.054405,4.402117399
5/23/2015,1.309016994,0.852046034,2.0569698,12.16106303
5/24/2015,0.104528463,0.801715128,2.0595362,9.906243592
5/25/2015,0.895471537,0.751140012,2.0621042,6.646611549
5/26/2015,-0.309016994,0.700336092,3.0646738,9.391319097
5/27/2015,-0.5,0.649318842,3.067245,8.149318842
5/28/2015,-1.669130606,0.598103803,1.0698178,5.928973197
5/29/2015,-0.809016994,0.546706576,1.0723922,0.737689582
5/30/2015,0.086454542,0.495142818,2.0749682,5.58159736
5/31/2015,-1.978147601,0.443428233,1.0775458,3.465280633
6/1/2015,-2,0.391578577,3.080125,-0.608421423
6/2/2015,-0.978147601,0.339609641,1.0827058,4.361462041
6/3/2015,-1.913545458,0.287537258,2.0852882,3.3739918
6/4/2015,-0.809016994,0.235377287,1.0878722,0.426360293
6/5/2015,0.330869394,0.183145619,3.0904578,3.514015012
6/6/2015,-1.5,0.130858162,2.093045,-0.369141838
6/7/2015,-0.309016994,0.078530845,3.0956338,3.769513851
6/8/2015,0.895471537,0.026179606,2.0982242,10.92165114
6/9/2015,1.104528463,-0.026179606,1.1008162,3.078348857
6/10/2015,0.309016994,-0.078530845,3.1034098,3.230486149
6/11/2015,-0.5,-0.130858162,2.106005,5.369141838
6/12/2015,1.669130606,-0.183145619,3.1086018,11.48598499
6/13/2015,0.809016994,-0.235377287,2.1112002,5.573639707
6/14/2015,-0.086454542,-0.287537258,2.1138002,9.6260082
6/15/2015,-0.021852399,-0.339609641,3.1164018,-0.361462041
6/16/2015,1,-0.391578577,1.119005,3.608421423
6/17/2015,1.978147601,-0.443428233,2.1216098,7.534719367
6/18/2015,1.913545458,-0.495142818,2.1242162,6.41840264
6/19/2015,1.809016994,-0.546706576,3.1268242,10.26231042
6/20/2015,1.669130606,-0.598103803,2.1294338,2.071026803
6/21/2015,-0.5,-0.649318842,1.132045,-1.149318842
6/22/2015,1.309016994,-0.700336092,3.1346578,5.608680903
6/23/2015,1.104528463,-0.751140012,1.1372722,0.353388451
6/24/2015,-0.104528463,-0.801715128,2.1398882,3.093756408
6/25/2015,-1.309016994,-0.852046034,1.1425058,-0.161063028
6/26/2015,-1.5,-0.902117399,3.145125,6.597882601
6/27/2015,-0.669130606,-0.951913969,2.1477458,4.378955424
6/28/2015,0.190983006,-1.001420578,2.1503682,7.189562428
6/29/2015,-0.913545458,-1.050622144,3.1529922,6.035832399
6/30/2015,-0.978147601,-1.09950368,3.1556178,5.922348719
7/1/2015,-2,-1.148050297,2.158245,6.851949703
7/2/2015,0.021852399,-1.196247207,2.1608738,3.825605192
7/3/2015,-0.913545458,-1.244079728,1.1635042,-0.157625186
7/4/2015,0.190983006,-1.29153329,2.1661362,8.899449715
7/5/2015,-1.669130606,-1.338593439,3.1687698,0.992275954
7/6/2015,-0.5,-1.38524584,3.171405,-1.88524584
7/7/2015,0.690983006,-1.431476281,3.1740418,3.259506725
7/8/2015,0.895471537,-1.47727068,3.1766802,2.418200856
7/9/2015,0.104528463,-1.522615089,1.1793202,3.581913374
7/10/2015,0.309016994,-1.567495694,1.1819618,4.7415213
7/11/2015,0.5,-1.611898825,1.184605,0.888101175
7/12/2015,0.669130606,-1.655810956,1.1872498,3.01331965
7/13/2015,0.809016994,-1.699218711,1.1898962,6.109798284
7/14/2015,0.913545458,-1.742108867,2.1925442,9.171436591
7/15/2015,1.978147601,-1.78446836,3.1951938,3.19367924
7/16/2015,2,-1.826284287,3.197845,7.173715713
7/17/2015,0.978147601,-1.86754391,1.2004978,3.110603691
7/18/2015,1.913545458,-1.908234661,1.2031522,5.005310797
7/19/2015,0.809016994,-1.948344145,2.2058082,1.860672849
7/20/2015,0.669130606,-1.987860145,3.2084658,4.681270462
7/21/2015,1.5,-2.026770623,3.211125,6.473229377
7/22/2015,0.309016994,-2.065063727,2.2137858,0.243953267
7/23/2015,-0.895471537,-2.102727793,3.2164482,-2.99819933
7/24/2015,-0.104528463,-2.139751347,1.2191122,-2.244279811
7/25/2015,-1.309016994,-2.176123113,2.2217778,-3.485140107
7/26/2015,-0.5,-2.21183201,1.224445,-1.71183201
7/27/2015,-1.669130606,-2.246867162,1.2271138,-2.915997769
7/28/2015,0.190983006,-2.281217897,2.2297842,3.909765109
7/29/2015,-1.913545458,-2.31487375,3.2324562,-1.228419208
7/30/2015,0.021852399,-2.347824471,3.2351298,1.674027929
7/31/2015,-2,-2.380060021,2.237805,5.619939979
8/1/2015,-1.978147601,-2.411570582,2.2404818,-0.389718183
8/2/2015,-0.913545458,-2.442346555,3.2431602,2.644107987
8/3/2015,0.190983006,-2.472378566,2.2458402,3.71860444
8/4/2015,0.330869394,-2.501657466,2.2485218,1.829211927
8/5/2015,-0.5,-2.530174337,1.251205,0.969825663
8/6/2015,0.690983006,-2.557920493,2.2538898,2.133062513
8/7/2015,-1.104528463,-2.584887481,2.2565762,5.310584055
8/8/2015,0.104528463,-2.611067088,3.2592642,6.493461375
8/9/2015,0.309016994,-2.636451338,2.2619538,-0.327434344
8/10/2015,1.5,-2.6610325,3.264645,-1.1610325
8/11/2015,1.669130606,-2.684803085,2.2673378,6.984327522
8/12/2015,0.809016994,-2.707755853,1.2700322,1.101261141
8/13/2015,0.913545458,-2.729883813,2.2727282,8.183661645
8/14/2015,1.978147601,-2.751180223,3.2754258,8.226967378
8/15/2015,0,-2.771638598,1.278125,-2.771638598
8/16/2015,-0.021852399,-2.791252704,2.2808258,1.186894897
8/17/2015,1.913545458,-2.810016568,2.2835282,4.10352889
8/18/2015,1.809016994,-2.827924473,1.2862322,7.981092521
8/19/2015,1.669130606,-2.844970966,1.2889378,2.824159641
8/20/2015,0.5,-2.861150852,3.291645,1.638849148
8/21/2015,-0.690983006,-2.876459205,3.2943538,-3.56744221
8/22/2015,1.104528463,-2.89089136,1.2970642,3.213637104
8/23/2015,-0.104528463,-2.904442921,1.2997762,1.991028616
8/24/2015,-1.309016994,-2.917109761,2.3024898,-2.226126756
8/25/2015,-1.5,-2.928888021,3.305205,-1.428888021
8/26/2015,0.330869394,-2.939774114,3.3079218,4.39109528
8/27/2015,-1.809016994,-2.949764723,1.3106402,4.241218283
8/28/2015,0.086454542,-2.958856805,1.3133602,7.127597738
8/29/2015,0.021852399,-2.96704759,3.3160818,-0.945195191
8/30/2015,-1,-2.974334584,2.318805,1.025665416
8/31/2015,0.021852399,-2.980715567,3.3215298,-2.958863168
9/1/2015,-1.913545458,-2.986188595,3.3242562,5.100265947
9/2/2015,-0.809016994,-2.990752001,2.3269842,0.200231004
9/3/2015,-0.669130606,-2.994404395,2.3297138,3.336464998
9/4/2015,-1.5,-2.997144665,2.332445,4.502855335
9/5/2015,-0.309016994,-2.998971975,2.3351778,-3.307988969
9/6/2015,-0.104528463,-2.999885769,2.3379122,5.895585768
9/7/2015,0.104528463,-2.999885769,1.3406482,2.104642694
9/8/2015,-0.690983006,-2.998971975,3.3433858,0.310045019
9/9/2015,0.5,-2.997144665,1.346125,7.502855335
9/10/2015,-0.330869394,-2.994404395,1.3488658,1.674726211
9/11/2015,-0.190983006,-2.990752001,1.3516082,5.818264993
9/12/2015,0.913545458,-2.986188595,1.3543522,4.927356863
9/13/2015,1.978147601,-2.980715567,1.3570978,1.997432034
9/14/2015,1,-2.974334584,1.359845,3.025665416
9/15/2015,-0.021852399,-2.96704759,2.3625938,4.011100011
9/16/2015,1.913545458,-2.958856805,3.3653442,-1.045311347
9/17/2015,-0.190983006,-2.949764723,2.3680962,6.859252272
9/18/2015,0.669130606,-2.939774114,2.3708498,-2.270643508
9/19/2015,1.5,-2.928888021,1.373605,6.571111979
9/20/2015,0.309016994,-2.917109761,2.3763618,-1.608092767
9/21/2015,0.104528463,-2.904442921,2.3791202,-0.799914458
9/22/2015,0.895471537,-2.89089136,1.3818802,1.004580177
9/23/2015,-1.309016994,-2.876459205,3.3846418,-1.185476199
9/24/2015,0.5,-2.861150852,3.387405,2.638849148
9/25/2015,-0.669130606,-2.844970966,1.3901698,1.485898428
9/26/2015,-1.809016994,-2.827924473,2.3929362,2.363058532
9/27/2015,-1.913545458,-2.810016568,2.3957042,-4.723562025
9/28/2015,-0.978147601,-2.791252704,1.3984738,6.230599695
9/29/2015,-2,-2.771638598,3.401245,5.228361402
9/30/2015,0.021852399,-2.751180223,2.4040178,2.270672176
10/1/2015,-1.913545458,-2.729883813,1.4067922,-1.64342927
10/2/2015,-0.809016994,-2.707755853,1.4095682,-0.516772847
10/3/2015,-0.669130606,-2.684803085,1.4123458,6.646066309
10/4/2015,-0.5,-2.6610325,1.415125,0.8389675
10/5/2015,-0.309016994,-2.636451338,3.4179058,0.054531668
10/6/2015,-0.104528463,-2.611067088,2.4206882,5.284404449
10/7/2015,0.104528463,-2.584887481,2.4234722,3.519640982
10/8/2015,0.309016994,-2.557920493,1.4262578,7.751096501
10/9/2015,1.5,-2.530174337,1.429045,5.969825663
10/10/2015,-0.330869394,-2.501657466,3.4318338,2.16747314
10/11/2015,0.809016994,-2.472378566,2.4346242,0.336638429
10/12/2015,0.913545458,-2.442346555,3.4374162,5.471198903
10/13/2015,0.978147601,-2.411570582,1.4402098,2.566577019
10/14/2015,1,-2.380060021,2.443005,2.619939979
10/15/2015,-0.021852399,-2.347824471,3.4458018,-0.36967687
10/16/2015,-0.086454542,-2.31487375,2.4486002,4.598671707
10/17/2015,0.809016994,-2.281217897,2.4514002,-0.472200902
10/18/2015,0.669130606,-2.246867162,2.4542018,3.422263444
10/19/2015,0.5,-2.21183201,2.457005,6.28816799
10/20/2015,1.309016994,-2.176123113,3.4598098,-0.867106119
10/21/2015,1.104528463,-2.139751347,3.4626162,6.964777116
10/22/2015,-0.104528463,-2.102727793,1.4654242,-0.207256256
10/23/2015,-0.309016994,-2.065063727,1.4682338,-2.374080721
10/24/2015,0.5,-2.026770623,2.471045,0.473229377
10/25/2015,-1.669130606,-1.987860145,3.4738578,-2.656990751
10/26/2015,-1.809016994,-1.948344145,2.4766722,4.242638861
10/27/2015,-0.913545458,-1.908234661,2.4794882,-0.821780118
10/28/2015,0.021852399,-1.86754391,3.4823058,8.154308489
10/29/2015,-2,-1.826284287,2.485125,4.173715713
10/30/2015,-1.978147601,-1.78446836,1.4879458,0.237384039
10/31/2015,-1.913545458,-1.742108867,3.4907682,-2.655654325
11/1/2015,0.190983006,-1.699218711,3.4935922,-1.508235705
11/2/2015,-1.669130606,-1.655810956,3.4964178,-1.324941562
11/3/2015,-0.5,-1.611898825,3.499245,1.888101175
11/4/2015,0.690983006,-1.567495694,1.5020738,9.123487311
11/5/2015,0.895471537,-1.522615089,3.5049042,8.372856448
11/6/2015,-0.895471537,-1.47727068,1.5077362,-1.372742217
11/7/2015,-0.690983006,-1.431476281,2.5105698,3.877540714
11/8/2015,0.5,-1.38524584,2.513405,4.11475416
11/9/2015,0.669130606,-1.338593439,2.5162418,7.330537167
11/10/2015,0.809016994,-1.29153329,2.5190802,-0.482516296
11/11/2015,1.913545458,-1.244079728,3.5219202,8.66946573
11/12/2015,-0.021852399,-1.196247207,2.5247618,-1.218099606
11/13/2015,2,-1.148050297,2.527605,0.851949703
11/14/2015,-0.021852399,-1.09950368,3.5304498,4.878643921
11/15/2015,-0.086454542,-1.050622144,2.5332962,1.862923314
11/16/2015,0.809016994,-1.001420578,1.5361442,1.807596417
11/17/2015,-0.330869394,-0.951913969,2.5389938,5.717216637
11/18/2015,0.5,-0.902117399,3.541845,8.597882601
11/19/2015,0.309016994,-0.852046034,3.5446978,0.45697096
11/20/2015,0.104528463,-0.801715128,1.5475522,4.302813335
11/21/2015,-1.104528463,-0.751140012,3.5504082,5.144331525
11/22/2015,0.690983006,-0.700336092,3.5532658,6.990646914
11/23/2015,-1.5,-0.649318842,1.556125,1.850681158
11/24/2015,-0.669130606,-0.598103803,3.5589858,1.73276559
11/25/2015,0.190983006,-0.546706576,3.5618482,5.644276429
11/26/2015,-1.913545458,-0.495142818,1.5647122,-1.408688275
11/27/2015,0.021852399,-0.443428233,3.5675778,8.578424166
11/28/2015,-1,-0.391578577,2.570445,6.608421423
11/29/2015,-1.978147601,-0.339609641,2.5733138,7.682242758
11/30/2015,-1.913545458,-0.287537258,2.5761842,3.798917285
12/1/2015,-1.809016994,-0.235377287,1.5790562,7.955605718
12/2/2015,0.330869394,-0.183145619,3.5819298,2.147723775
12/3/2015,-1.5,-0.130858162,3.584805,3.369141838
12/4/2015,-1.309016994,-0.078530845,1.5876818,-1.387547839
12/5/2015,0.895471537,-0.026179606,2.5905602,1.86929193
12/6/2015,0.104528463,0.026179606,1.5934402,7.13070807
12/7/2015,1.309016994,0.078530845,2.5963218,11.38754784
12/8/2015,-0.5,0.130858162,2.599205,5.630858162
12/9/2015,1.669130606,0.183145619,1.6020898,3.852276225
12/10/2015,1.809016994,0.235377287,2.6049762,9.044394282
12/11/2015,-0.086454542,0.287537258,1.6078642,4.201082715
12/12/2015,0.978147601,0.339609641,2.6107538,5.317757242
12/13/2015,1,0.391578577,3.613645,6.391578577
12/14/2015,0.978147601,0.443428233,1.6165378,2.421575834
12/15/2015,0.913545458,0.495142818,3.6194322,8.408688275
12/16/2015,-0.190983006,0.546706576,3.6223282,2.355723571
12/17/2015,-0.330869394,0.598103803,3.6252258,4.26723441
12/18/2015,0.5,0.649318842,3.628125,9.149318842
12/19/2015,0.309016994,0.700336092,3.6310258,6.009353086
12/20/2015,-0.895471537,0.751140012,1.6339282,8.855668475
